transaction_id,customer_id,transaction_date,amount,transaction_type
13326,856,2025-02-18,11.87,add_on
13327,856,2025-03-07,34.99,subscription
13328,856,2025-04-06,34.99,subscription
13329,856,2025-05-06,34.99,subscription
13330,856,2025-06-05,34.99,subscription
13331,856,2025-07-05,34.99,subscription
13332,856,2025-08-04,34.99,subscription
13333,856,2025-08-18,21.3,add_on
13334,856,2025-09-03,34.99,subscription
13335,856,2025-10-03,27.99,subscription
13336,856,2025-11-02,34.99,subscription
13337,856,2025-12-02,27.99,subscription
13338,856,2026-01-01,34.99,subscription
13339,856,2026-01-31,34.99,subscription
13340,856,2026-03-02,34.99,subscription
13341,857,2025-04-25,34.99,subscription
13342,857,2025-05-25,34.99,subscription
13343,857,2025-06-24,34.99,subscription
13344,857,2025-07-24,34.99,subscription
13345,857,2025-08-23,27.99,subscription
13346,857,2025-09-04,23.75,add_on
13347,857,2025-09-22,34.99,subscription
13348,857,2025-10-22,34.99,subscription
13349,857,2025-11-21,34.99,subscription
13350,857,2025-12-21,34.99,subscription
13351,857,2026-01-20,34.99,subscription
13352,857,2026-02-19,34.99,subscription
13353,857,2026-03-21,34.99,subscription
13354,858,2025-03-27,34.99,subscription
13355,858,2025-04-26,34.99,subscription
13356,858,2025-05-03,14.43,add_on
13357,858,2025-05-26,34.99,subscription
13358,858,2025-06-25,27.99,subscription
13359,858,2025-07-25,34.99,subscription
13360,858,2025-08-24,34.99,subscription
13361,858,2025-09-04,20.88,add_on
13362,858,2025-09-23,27.99,subscription
13363,858,2025-10-23,34.99,subscription
13364,858,2025-11-22,34.99,subscription
13365,858,2025-12-22,34.99,subscription
13366,858,2026-01-21,34.99,subscription
13367,858,2026-02-20,34.99,subscription
13368,858,2026-03-22,34.99,subscription
13369,859,2025-03-12,15.99,subscription
13370,859,2025-04-11,19.99,subscription
13371,859,2025-05-11,19.99,subscription
13372,859,2025-06-10,19.99,subscription
13373,859,2025-07-10,19.99,subscription
13374,859,2025-08-09,19.99,subscription
13375,859,2025-09-08,15.99,subscription
13376,859,2025-10-08,19.99,subscription
13377,859,2025-11-07,19.99,subscription
13378,859,2025-12-07,19.99,subscription
13379,859,2026-01-06,15.99,subscription
13380,860,2025-08-14,9.99,subscription
13381,860,2025-09-13,9.99,subscription
13382,860,2025-10-13,9.99,subscription
13383,860,2025-11-12,9.99,subscription
13384,860,2025-12-12,9.99,subscription
13385,860,2026-01-11,9.99,subscription
13386,860,2026-02-10,9.99,subscription
13387,860,2026-03-12,9.99,subscription
13388,861,2024-01-23,27.99,subscription
13389,861,2024-02-22,34.99,subscription
13390,861,2024-03-23,34.99,subscription
13391,861,2024-04-22,34.99,subscription
13392,861,2024-05-22,34.99,subscription
13393,861,2024-06-21,34.99,subscription
13394,861,2024-07-21,34.99,subscription
13395,861,2024-08-20,34.99,subscription
13396,861,2024-09-19,34.99,subscription
13397,861,2024-10-19,34.99,subscription
13398,861,2024-11-18,34.99,subscription
13399,861,2024-12-18,34.99,subscription
13400,861,2025-01-17,34.99,subscription
13401,861,2025-02-16,34.99,subscription
13402,861,2025-03-18,34.99,subscription
13403,861,2025-04-17,34.99,subscription
13404,861,2025-05-17,27.99,subscription
13405,861,2025-06-16,34.99,subscription
13406,861,2025-07-16,34.99,subscription
13407,861,2025-08-15,34.99,subscription
13408,861,2025-09-14,34.99,subscription
13409,861,2025-10-14,34.99,subscription
13410,861,2025-11-13,34.99,subscription
13411,861,2025-12-13,34.99,subscription
13412,861,2026-01-12,34.99,subscription
13413,861,2026-02-11,34.99,subscription
13414,861,2026-03-13,27.99,subscription
13415,862,2024-05-21,15.99,subscription
13416,862,2024-06-20,19.99,subscription
13417,862,2024-07-20,19.99,subscription
13418,862,2024-08-19,19.99,subscription
13419,862,2024-09-18,15.99,subscription
13420,862,2024-10-18,19.99,subscription
13421,862,2024-11-17,15.99,subscription
13422,862,2024-12-17,19.99,subscription
13423,862,2025-01-16,19.99,subscription
13424,862,2025-02-15,19.99,subscription
13425,862,2025-03-17,19.99,subscription
13426,862,2025-04-16,19.99,subscription
13427,862,2025-05-16,19.99,subscription
13428,862,2025-06-15,19.99,subscription
13429,862,2025-07-15,15.99,subscription
13430,862,2025-08-14,19.99,subscription
13431,862,2025-09-13,19.99,subscription
13432,862,2025-10-13,19.99,subscription
13433,862,2025-11-12,15.99,subscription
13434,862,2025-12-12,19.99,subscription
13435,862,2026-01-11,19.99,subscription
13436,862,2026-02-10,19.99,subscription
13437,862,2026-03-12,19.99,subscription
13438,863,2025-08-15,19.99,subscription
13439,863,2025-09-14,19.99,subscription
13440,863,2025-09-21,12.11,add_on
13441,863,2025-10-14,19.99,subscription
13442,863,2025-11-13,19.99,subscription
13443,863,2025-12-13,19.99,subscription
13444,863,2026-01-12,19.99,subscription
13445,863,2026-02-11,15.99,subscription
13446,863,2026-03-13,19.99,subscription
13447,864,2024-11-30,19.99,subscription
13448,864,2024-12-30,19.99,subscription
13449,864,2025-01-29,19.99,subscription
13450,864,2025-02-28,19.99,subscription
13451,864,2025-03-30,19.99,subscription
13452,864,2025-04-29,19.99,subscription
13453,864,2025-05-29,19.99,subscription
13454,864,2025-06-28,19.99,subscription
13455,864,2025-07-28,19.99,subscription
13456,864,2025-08-27,19.99,subscription
13457,864,2025-09-26,19.99,subscription
13458,864,2025-10-26,19.99,subscription
13459,864,2025-11-25,19.99,subscription
13460,864,2025-12-25,19.99,subscription
13461,864,2025-12-31,15.7,add_on
13462,864,2026-01-24,19.99,subscription
13463,864,2026-02-23,19.99,subscription
13464,864,2026-03-25,19.99,subscription
13465,865,2024-04-22,19.99,subscription
13466,865,2024-05-22,19.99,subscription
13467,865,2024-06-21,19.99,subscription
13468,865,2024-07-21,19.99,subscription
13469,865,2024-08-20,19.99,subscription
13470,865,2024-09-19,15.99,subscription
13471,865,2024-10-19,19.99,subscription
13472,865,2024-11-18,19.99,subscription
13473,865,2024-12-18,19.99,subscription
13474,865,2025-01-17,15.99,subscription
13475,865,2025-02-16,15.99,subscription
13476,865,2025-03-18,19.99,subscription
13477,865,2025-04-17,19.99,subscription
13478,865,2025-05-17,19.99,subscription
13479,865,2025-05-24,16.48,add_on
13480,865,2025-06-16,19.99,subscription
13481,865,2025-07-16,19.99,subscription
13482,865,2025-08-15,19.99,subscription
13483,865,2025-09-14,19.99,subscription
13484,865,2025-10-14,15.99,subscription
13485,865,2025-11-13,19.99,subscription
13486,865,2025-12-13,19.99,subscription
13487,865,2026-01-12,19.99,subscription
13488,865,2026-01-24,21.21,add_on
13489,865,2026-02-11,19.99,subscription
13490,865,2026-03-13,19.99,subscription
13491,866,2024-05-09,34.99,subscription
13492,866,2024-06-08,34.99,subscription
13493,866,2024-07-08,34.99,subscription
13494,866,2024-08-07,34.99,subscription
13495,866,2024-09-06,27.99,subscription
13496,866,2024-10-06,34.99,subscription
13497,866,2024-11-05,34.99,subscription
13498,866,2024-12-05,34.99,subscription
13499,866,2025-01-04,34.99,subscription
13500,866,2025-02-03,34.99,subscription
13501,866,2025-03-05,34.99,subscription
13502,866,2025-04-04,34.99,subscription
13503,866,2025-05-04,34.99,subscription
13504,866,2025-06-03,34.99,subscription
13505,866,2025-07-03,34.99,subscription
13506,866,2025-08-02,27.99,subscription
13507,866,2025-09-01,34.99,subscription
13508,866,2025-10-01,34.99,subscription
13509,866,2025-10-31,34.99,subscription
13510,866,2025-11-30,34.99,subscription
13511,866,2025-12-30,34.99,subscription
13512,866,2026-01-29,34.99,subscription
13513,866,2026-02-28,34.99,subscription
13514,866,2026-03-30,34.99,subscription
13515,867,2025-05-19,9.99,subscription
13516,867,2025-06-18,9.99,subscription
13517,867,2025-07-18,9.99,subscription
13518,867,2025-08-17,9.99,subscription
13519,867,2025-09-16,9.99,subscription
13520,867,2025-10-16,9.99,subscription
13521,867,2025-11-15,9.99,subscription
13522,867,2025-12-15,9.99,subscription
13523,867,2026-01-14,7.99,subscription
13524,867,2026-02-13,9.99,subscription
13525,867,2026-03-15,9.99,subscription
13526,868,2024-11-23,19.99,subscription
13527,868,2024-12-23,19.99,subscription
13528,868,2025-01-22,19.99,subscription
13529,868,2025-02-21,19.99,subscription
13530,868,2025-03-23,19.99,subscription
13531,868,2025-04-11,9.18,add_on
13532,868,2025-04-22,19.99,subscription
13533,868,2025-05-22,19.99,subscription
13534,868,2025-06-21,19.99,subscription
13535,868,2025-07-21,19.99,subscription
13536,868,2025-08-20,19.99,subscription
13537,868,2025-09-19,19.99,subscription
13538,868,2025-10-19,19.99,subscription
13539,868,2025-11-18,19.99,subscription
13540,868,2025-12-18,19.99,subscription
13541,868,2026-01-17,19.99,subscription
13542,868,2026-02-16,19.99,subscription
13543,868,2026-03-18,19.99,subscription
13544,869,2025-08-21,34.99,subscription
13545,869,2025-09-20,34.99,subscription
13546,869,2025-10-20,34.99,subscription
13547,869,2025-11-19,34.99,subscription
13548,869,2025-12-19,34.99,subscription
13549,869,2026-01-18,34.99,subscription
13550,869,2026-02-17,34.99,subscription
13551,869,2026-03-19,34.99,subscription
13552,870,2024-10-02,9.99,subscription
13553,870,2024-10-16,7.25,add_on
13554,870,2024-11-01,9.99,subscription
13555,871,2025-08-12,19.99,subscription
13556,871,2025-09-11,19.99,subscription
13557,871,2025-10-11,19.99,subscription
13558,871,2025-11-10,19.99,subscription
13559,871,2025-12-10,19.99,subscription
13560,871,2026-01-09,19.99,subscription
13561,871,2026-02-08,19.99,subscription
13562,871,2026-03-10,19.99,subscription
13563,871,2026-03-26,10.74,add_on
13564,872,2025-01-15,9.99,subscription
13565,872,2025-02-14,9.99,subscription
13566,872,2025-03-16,9.99,subscription
13567,872,2025-04-15,7.99,subscription
13568,872,2025-05-15,9.99,subscription
13569,872,2025-06-14,9.99,subscription
13570,872,2025-07-14,9.99,subscription
13571,872,2025-08-13,9.99,subscription
13572,872,2025-09-12,9.99,subscription
13573,872,2025-10-12,9.99,subscription
13574,872,2025-11-11,9.99,subscription
13575,872,2025-12-11,9.99,subscription
13576,872,2025-12-13,21.01,add_on
13577,872,2026-01-10,9.99,subscription
13578,872,2026-02-09,9.99,subscription
13579,872,2026-03-11,9.99,subscription
13580,873,2024-07-19,19.99,subscription
13581,873,2024-07-27,8.71,add_on
13582,873,2024-08-18,19.99,subscription
13583,873,2024-09-17,19.99,subscription
13584,873,2024-10-17,19.99,subscription
13585,873,2024-11-16,19.99,subscription
13586,873,2024-12-16,19.99,subscription
13587,873,2025-01-15,15.99,subscription
13588,873,2025-02-14,19.99,subscription
13589,873,2025-03-16,15.99,subscription
13590,873,2025-04-15,19.99,subscription
13591,873,2025-05-15,19.99,subscription
13592,873,2025-06-14,19.99,subscription
13593,873,2025-07-14,19.99,subscription
13594,873,2025-08-13,19.99,subscription
13595,873,2025-09-12,19.99,subscription
13596,873,2025-10-12,19.99,subscription
13597,873,2025-11-11,19.99,subscription
13598,873,2025-12-11,19.99,subscription
13599,873,2026-01-10,19.99,subscription
13600,873,2026-02-09,19.99,subscription
13601,873,2026-03-11,19.99,subscription
13602,874,2025-07-17,19.99,subscription
13603,874,2025-08-16,19.99,subscription
13604,874,2025-09-15,19.99,subscription
13605,874,2025-10-15,19.99,subscription
13606,874,2025-11-14,19.99,subscription
13607,874,2025-12-14,19.99,subscription
13608,874,2026-01-13,19.99,subscription
13609,875,2025-05-19,7.99,subscription
13610,875,2025-06-18,9.99,subscription
13611,875,2025-07-18,9.99,subscription
13612,875,2025-08-17,9.99,subscription
13613,875,2025-09-16,9.99,subscription
13614,875,2025-10-16,9.99,subscription
13615,875,2025-11-15,9.99,subscription
13616,875,2025-12-15,9.99,subscription
13617,875,2026-01-14,9.99,subscription
13618,875,2026-02-13,9.99,subscription
13619,875,2026-03-15,9.99,subscription
13620,876,2025-01-17,19.99,subscription
13621,876,2025-02-16,19.99,subscription
13622,876,2025-02-28,9.52,add_on
13623,876,2025-03-18,19.99,subscription
13624,876,2025-04-17,19.99,subscription
13625,876,2025-05-17,19.99,subscription
13626,876,2025-05-22,24.83,add_on
13627,876,2025-06-16,19.99,subscription
13628,876,2025-07-16,19.99,subscription
13629,876,2025-08-15,19.99,subscription
13630,876,2025-09-14,19.99,subscription
13631,876,2025-10-14,19.99,subscription
13632,876,2025-11-13,19.99,subscription
13633,876,2025-12-13,19.99,subscription
13634,876,2026-01-12,19.99,subscription
13635,876,2026-02-11,19.99,subscription
13636,876,2026-03-13,19.99,subscription
13637,877,2024-02-23,9.99,subscription
13638,877,2024-03-24,7.99,subscription
13639,877,2024-04-23,9.99,subscription
13640,877,2024-05-23,9.99,subscription
13641,877,2024-06-22,9.99,subscription
13642,878,2024-08-23,9.99,subscription
13643,878,2024-09-22,9.99,subscription
13644,878,2024-10-22,9.99,subscription
13645,878,2024-11-21,9.99,subscription
13646,878,2024-12-21,9.99,subscription
13647,878,2025-01-20,9.99,subscription
13648,878,2025-02-19,9.99,subscription
13649,878,2025-03-21,9.99,subscription
13650,878,2025-04-20,9.99,subscription
13651,878,2025-05-20,9.99,subscription
13652,878,2025-06-19,9.99,subscription
13653,878,2025-07-19,9.99,subscription
13654,878,2025-08-18,9.99,subscription
13655,878,2025-09-17,9.99,subscription
13656,878,2025-10-17,9.99,subscription
13657,878,2025-11-16,9.99,subscription
13658,878,2025-12-16,9.99,subscription
13659,878,2026-01-15,9.99,subscription
13660,878,2026-02-14,9.99,subscription
13661,878,2026-02-23,19.88,add_on
13662,878,2026-03-16,9.99,subscription
13663,879,2024-04-05,34.99,subscription
13664,879,2024-05-05,34.99,subscription
13665,879,2024-05-08,14.12,add_on
13666,879,2024-06-04,34.99,subscription
13667,879,2024-07-04,34.99,subscription
13668,879,2024-08-03,34.99,subscription
13669,879,2024-09-02,34.99,subscription
13670,879,2024-10-02,34.99,subscription
13671,879,2024-11-01,34.99,subscription
13672,879,2024-12-01,34.99,subscription
13673,879,2024-12-31,34.99,subscription
13674,879,2025-01-30,34.99,subscription
13675,879,2025-03-01,34.99,subscription
13676,879,2025-03-31,34.99,subscription
13677,879,2025-04-30,34.99,subscription
13678,879,2025-05-30,34.99,subscription
13679,879,2025-06-29,34.99,subscription
13680,879,2025-07-29,34.99,subscription
13681,879,2025-08-28,34.99,subscription
13682,879,2025-09-27,34.99,subscription
13683,879,2025-10-27,34.99,subscription
13684,879,2025-11-26,34.99,subscription
13685,879,2025-12-26,34.99,subscription
13686,879,2026-01-25,34.99,subscription
13687,879,2026-02-24,34.99,subscription
13688,879,2026-03-26,34.99,subscription
13689,880,2024-05-27,19.99,subscription
13690,880,2024-06-26,19.99,subscription
13691,880,2024-07-26,19.99,subscription
13692,880,2024-08-25,19.99,subscription
13693,880,2024-09-24,19.99,subscription
13694,880,2024-10-24,19.99,subscription
13695,880,2024-11-23,19.99,subscription
13696,881,2024-06-08,34.99,subscription
13697,881,2024-07-08,34.99,subscription
13698,881,2024-08-07,34.99,subscription
13699,881,2024-09-06,34.99,subscription
13700,881,2024-10-06,34.99,subscription
13701,881,2024-11-05,34.99,subscription
13702,881,2024-12-05,34.99,subscription
13703,882,2024-10-03,34.99,subscription
13704,882,2024-11-02,34.99,subscription
13705,883,2025-02-08,34.99,subscription
13706,883,2025-03-10,34.99,subscription
13707,883,2025-04-09,27.99,subscription
13708,883,2025-05-09,34.99,subscription
13709,883,2025-06-08,34.99,subscription
13710,883,2025-07-08,34.99,subscription
13711,883,2025-08-07,34.99,subscription
13712,883,2025-09-06,34.99,subscription
13713,883,2025-10-06,34.99,subscription
13714,883,2025-11-05,34.99,subscription
13715,883,2025-12-05,34.99,subscription
13716,883,2026-01-04,34.99,subscription
13717,883,2026-02-03,34.99,subscription
13718,883,2026-03-05,34.99,subscription
13719,884,2025-03-31,7.99,subscription
13720,884,2025-04-30,7.99,subscription
13721,884,2025-05-30,9.99,subscription
13722,884,2025-06-29,9.99,subscription
13723,884,2025-07-29,9.99,subscription
13724,884,2025-08-28,9.99,subscription
13725,884,2025-09-27,9.99,subscription
13726,884,2025-10-27,9.99,subscription
13727,884,2025-11-26,9.99,subscription
13728,884,2025-12-26,9.99,subscription
13729,884,2026-01-03,22.39,add_on
13730,884,2026-01-25,9.99,subscription
13731,884,2026-02-24,9.99,subscription
13732,884,2026-03-26,9.99,subscription
13733,885,2025-02-20,34.99,subscription
13734,885,2025-03-22,34.99,subscription
13735,885,2025-04-21,34.99,subscription
13736,885,2025-05-21,34.99,subscription
13737,885,2025-06-20,34.99,subscription
13738,885,2025-07-20,34.99,subscription
13739,885,2025-07-26,4.06,add_on
13740,885,2025-08-19,34.99,subscription
13741,885,2025-09-18,34.99,subscription
13742,885,2025-10-18,34.99,subscription
13743,885,2025-11-17,34.99,subscription
13744,885,2025-12-17,27.99,subscription
13745,885,2026-01-16,34.99,subscription
13746,885,2026-02-15,34.99,subscription
13747,885,2026-03-17,34.99,subscription
13748,886,2025-03-12,9.99,subscription
13749,886,2025-04-11,9.99,subscription
13750,886,2025-05-11,9.99,subscription
13751,886,2025-06-10,9.99,subscription
13752,886,2025-07-10,9.99,subscription
13753,886,2025-08-09,9.99,subscription
13754,886,2025-09-08,9.99,subscription
13755,886,2025-10-08,9.99,subscription
13756,886,2025-11-07,9.99,subscription
13757,886,2025-12-07,9.99,subscription
13758,886,2026-01-06,9.99,subscription
13759,886,2026-02-05,9.99,subscription
13760,886,2026-03-07,9.99,subscription
13761,887,2024-03-09,9.99,subscription
13762,887,2024-04-08,9.99,subscription
13763,887,2024-05-08,9.99,subscription
13764,887,2024-05-10,13.51,add_on
13765,887,2024-06-07,9.99,subscription
13766,888,2024-02-20,34.99,subscription
13767,888,2024-03-21,34.99,subscription
13768,888,2024-04-20,34.99,subscription
13769,888,2024-05-20,34.99,subscription
13770,888,2024-06-19,27.99,subscription
13771,888,2024-07-19,34.99,subscription
13772,888,2024-08-18,34.99,subscription
13773,888,2024-09-17,34.99,subscription
13774,888,2024-10-17,34.99,subscription
13775,888,2024-11-16,34.99,subscription
13776,888,2024-12-16,34.99,subscription
13777,888,2024-12-24,13.8,add_on
13778,888,2025-01-15,34.99,subscription
13779,888,2025-02-14,34.99,subscription
13780,888,2025-03-16,34.99,subscription
13781,888,2025-03-30,5.45,add_on
13782,888,2025-04-15,34.99,subscription
13783,888,2025-05-15,34.99,subscription
13784,888,2025-05-22,16.5,add_on
13785,888,2025-06-14,34.99,subscription
13786,888,2025-07-14,34.99,subscription
13787,888,2025-07-26,19.7,add_on
13788,888,2025-08-13,34.99,subscription
13789,888,2025-09-12,34.99,subscription
13790,888,2025-10-12,34.99,subscription
13791,888,2025-11-11,34.99,subscription
13792,888,2025-12-11,34.99,subscription
13793,888,2026-01-10,34.99,subscription
13794,888,2026-02-09,34.99,subscription
13795,888,2026-03-11,34.99,subscription
13796,889,2024-10-01,19.99,subscription
13797,889,2024-10-31,19.99,subscription
13798,889,2024-11-30,19.99,subscription
13799,889,2024-12-30,19.99,subscription
13800,889,2025-01-18,9.32,add_on
13801,889,2025-01-29,19.99,subscription
13802,889,2025-02-28,19.99,subscription
13803,889,2025-03-30,19.99,subscription
13804,889,2025-04-29,19.99,subscription
13805,889,2025-05-29,19.99,subscription
13806,889,2025-06-28,19.99,subscription
13807,889,2025-07-28,15.99,subscription
13808,889,2025-08-27,19.99,subscription
13809,889,2025-09-26,19.99,subscription
13810,889,2025-10-26,19.99,subscription
13811,889,2025-11-25,19.99,subscription
13812,889,2025-12-25,19.99,subscription
13813,889,2026-01-24,19.99,subscription
13814,889,2026-02-23,19.99,subscription
13815,889,2026-03-25,19.99,subscription
13816,890,2025-07-10,9.99,subscription
13817,890,2025-08-09,9.99,subscription
13818,890,2025-09-08,9.99,subscription
13819,890,2025-10-08,9.99,subscription
13820,890,2025-11-07,9.99,subscription
13821,890,2025-12-07,9.99,subscription
13822,890,2025-12-21,10.93,add_on
13823,890,2026-01-06,9.99,subscription
13824,890,2026-02-05,9.99,subscription
13825,890,2026-03-07,9.99,subscription
13826,891,2025-03-09,19.99,subscription
13827,891,2025-04-08,19.99,subscription
13828,891,2025-05-08,19.99,subscription
13829,891,2025-06-07,19.99,subscription
13830,891,2025-07-07,19.99,subscription
13831,891,2025-08-06,19.99,subscription
13832,891,2025-08-09,14.94,add_on
13833,891,2025-09-05,19.99,subscription
13834,891,2025-10-05,19.99,subscription
13835,891,2025-11-04,19.99,subscription
13836,891,2025-12-04,19.99,subscription
13837,891,2026-01-03,19.99,subscription
13838,891,2026-02-02,19.99,subscription
13839,891,2026-03-04,19.99,subscription
13840,892,2024-01-24,34.99,subscription
13841,892,2024-02-23,34.99,subscription
13842,892,2024-03-24,34.99,subscription
13843,892,2024-04-23,27.99,subscription
13844,892,2024-05-23,34.99,subscription
13845,892,2024-06-22,34.99,subscription
13846,892,2024-07-22,34.99,subscription
13847,892,2024-08-21,34.99,subscription
13848,892,2024-09-20,27.99,subscription
13849,892,2024-10-20,34.99,subscription
13850,892,2024-11-19,34.99,subscription
13851,892,2024-12-01,9.35,add_on
13852,893,2025-07-07,19.99,subscription
13853,893,2025-08-06,19.99,subscription
13854,893,2025-09-05,19.99,subscription
13855,893,2025-10-05,15.99,subscription
13856,893,2025-11-04,19.99,subscription
13857,894,2024-03-28,9.99,subscription
13858,894,2024-04-27,9.99,subscription
13859,894,2024-05-27,9.99,subscription
13860,894,2024-06-26,9.99,subscription
13861,894,2024-07-26,9.99,subscription
13862,894,2024-08-25,9.99,subscription
13863,894,2024-09-24,9.99,subscription
13864,894,2024-10-24,9.99,subscription
13865,894,2024-11-23,9.99,subscription
13866,895,2024-12-09,19.99,subscription
13867,895,2025-01-08,19.99,subscription
13868,895,2025-01-22,13.02,add_on
13869,895,2025-02-07,19.99,subscription
13870,895,2025-03-09,19.99,subscription
13871,895,2025-04-08,19.99,subscription
13872,895,2025-04-10,4.45,add_on
13873,895,2025-05-08,19.99,subscription
13874,895,2025-06-07,15.99,subscription
13875,895,2025-06-14,19.7,add_on
13876,895,2025-07-07,19.99,subscription
13877,895,2025-08-06,19.99,subscription
13878,895,2025-08-24,21.32,add_on
13879,895,2025-09-05,19.99,subscription
13880,895,2025-10-05,19.99,subscription
13881,895,2025-11-04,19.99,subscription
13882,895,2025-12-04,19.99,subscription
13883,895,2026-01-03,19.99,subscription
13884,895,2026-02-02,19.99,subscription
13885,895,2026-03-04,19.99,subscription
13886,896,2025-03-21,9.99,subscription
13887,896,2025-04-20,7.99,subscription
13888,896,2025-05-20,9.99,subscription
13889,896,2025-06-19,9.99,subscription
13890,896,2025-07-19,9.99,subscription
13891,896,2025-08-18,9.99,subscription
13892,896,2025-09-17,9.99,subscription
13893,896,2025-10-17,9.99,subscription
13894,896,2025-11-16,9.99,subscription
13895,896,2025-12-16,9.99,subscription
13896,896,2026-01-15,9.99,subscription
13897,896,2026-02-14,9.99,subscription
13898,896,2026-03-16,9.99,subscription
13899,897,2025-07-29,19.99,subscription
13900,897,2025-08-28,19.99,subscription
13901,897,2025-09-27,19.99,subscription
13902,897,2025-10-27,19.99,subscription
13903,897,2025-11-26,19.99,subscription
13904,897,2025-12-26,19.99,subscription
13905,897,2026-01-25,19.99,subscription
13906,897,2026-02-24,19.99,subscription
13907,897,2026-03-26,19.99,subscription
13908,898,2025-08-04,9.99,subscription
13909,898,2025-09-03,9.99,subscription
13910,898,2025-10-03,9.99,subscription
13911,898,2025-11-02,9.99,subscription
13912,898,2025-12-02,9.99,subscription
13913,898,2026-01-01,9.99,subscription
13914,898,2026-01-31,9.99,subscription
13915,898,2026-03-02,9.99,subscription
13916,899,2024-05-29,19.99,subscription
13917,899,2024-06-28,19.99,subscription
13918,899,2024-07-28,19.99,subscription
13919,899,2024-08-27,19.99,subscription
13920,899,2024-09-26,19.99,subscription
13921,899,2024-10-26,19.99,subscription
13922,899,2024-11-25,19.99,subscription
13923,899,2024-12-25,19.99,subscription
13924,899,2025-01-24,19.99,subscription
13925,899,2025-02-23,19.99,subscription
13926,899,2025-03-25,19.99,subscription
13927,899,2025-04-24,19.99,subscription
13928,899,2025-05-24,19.99,subscription
13929,899,2025-06-23,15.99,subscription
13930,899,2025-07-23,19.99,subscription
13931,899,2025-08-22,19.99,subscription
13932,899,2025-09-21,19.99,subscription
13933,899,2025-10-21,19.99,subscription
13934,899,2025-11-20,19.99,subscription
13935,899,2025-12-20,19.99,subscription
13936,899,2026-01-19,15.99,subscription
13937,899,2026-02-18,19.99,subscription
13938,899,2026-03-20,19.99,subscription
13939,899,2026-03-31,24.38,add_on
13940,900,2024-04-05,19.99,subscription
13941,900,2024-05-05,19.99,subscription
13942,900,2024-06-04,19.99,subscription
13943,900,2024-07-04,15.99,subscription
13944,900,2024-07-12,14.59,add_on
13945,900,2024-08-03,19.99,subscription
13946,900,2024-08-19,5.53,add_on
13947,900,2024-09-02,19.99,subscription
13948,900,2024-10-02,15.99,subscription
13949,900,2024-11-01,19.99,subscription
13950,900,2024-12-01,19.99,subscription
13951,900,2024-12-31,15.99,subscription
13952,900,2025-01-30,19.99,subscription
13953,900,2025-03-01,19.99,subscription
13954,900,2025-03-31,19.99,subscription
13955,900,2025-04-30,19.99,subscription
13956,900,2025-05-30,19.99,subscription
13957,900,2025-06-29,19.99,subscription
13958,900,2025-07-29,19.99,subscription
13959,900,2025-08-28,19.99,subscription
13960,900,2025-09-27,15.99,subscription
13961,900,2025-10-27,19.99,subscription
13962,900,2025-11-26,19.99,subscription
13963,900,2025-12-26,15.99,subscription
13964,900,2026-01-25,19.99,subscription
13965,900,2026-02-24,19.99,subscription
13966,900,2026-03-26,19.99,subscription
13967,901,2024-02-21,9.99,subscription
13968,901,2024-03-22,7.99,subscription
13969,901,2024-04-21,9.99,subscription
13970,901,2024-05-21,9.99,subscription
13971,901,2024-06-20,9.99,subscription
13972,901,2024-07-20,9.99,subscription
13973,901,2024-08-19,9.99,subscription
13974,901,2024-09-18,9.99,subscription
13975,901,2024-10-18,9.99,subscription
13976,901,2024-11-17,9.99,subscription
13977,901,2024-12-17,9.99,subscription
13978,901,2025-01-16,7.99,subscription
13979,901,2025-02-15,7.99,subscription
13980,901,2025-03-17,9.99,subscription
13981,901,2025-04-02,12.21,add_on
13982,901,2025-04-16,9.99,subscription
13983,901,2025-05-16,9.99,subscription
13984,901,2025-06-15,9.99,subscription
13985,901,2025-07-15,9.99,subscription
13986,901,2025-08-14,9.99,subscription
13987,901,2025-09-13,9.99,subscription
13988,901,2025-10-13,9.99,subscription
13989,901,2025-11-12,9.99,subscription
13990,901,2025-12-12,9.99,subscription
13991,901,2026-01-11,9.99,subscription
13992,901,2026-02-10,9.99,subscription
13993,901,2026-03-12,9.99,subscription
13994,901,2026-03-22,22.81,add_on
13995,902,2024-12-05,9.99,subscription
13996,902,2025-01-04,9.99,subscription
13997,902,2025-02-03,7.99,subscription
13998,902,2025-03-05,9.99,subscription
13999,902,2025-04-04,9.99,subscription
14000,902,2025-05-04,9.99,subscription
14001,902,2025-06-03,9.99,subscription
14002,902,2025-07-03,9.99,subscription
14003,902,2025-08-02,9.99,subscription
14004,902,2025-09-01,9.99,subscription
14005,902,2025-10-01,9.99,subscription
14006,902,2025-10-31,9.99,subscription
14007,902,2025-11-19,5.12,add_on
14008,902,2025-11-30,9.99,subscription
14009,902,2025-12-30,9.99,subscription
14010,902,2026-01-29,9.99,subscription
14011,902,2026-02-28,9.99,subscription
14012,902,2026-03-18,23.38,add_on
14013,902,2026-03-30,9.99,subscription
14014,903,2025-05-01,34.99,subscription
14015,903,2025-05-31,34.99,subscription
14016,903,2025-06-30,34.99,subscription
14017,904,2024-03-02,9.99,subscription
14018,904,2024-04-01,9.99,subscription
14019,904,2024-05-01,9.99,subscription
14020,904,2024-05-31,9.99,subscription
14021,904,2024-06-30,9.99,subscription
14022,904,2024-07-30,9.99,subscription
14023,904,2024-08-29,7.99,subscription
